run,total_cost_eur,total_fuel_kg,total_time_h,end_weight_kg,trajectory_len,best_solution
436,39289.84000324022,52706.30972710548,7.4436816890202895,205036.6902728945,31,"[0, 8, 30, 50, 71, 91, 111, 132, 153, 175, 195, 217, 238, 258, 279, 301, 322, 344, 366, 388, 410, 431, 452, 473, 494, 515, 536, 557, 578, 600, 610]"
437,39191.191046876556,52598.49260418146,7.427076843722899,205144.50739581857,31,"[0, 5, 26, 47, 69, 90, 112, 133, 155, 176, 197, 218, 239, 259, 280, 301, 323, 344, 366, 388, 410, 431, 452, 473, 494, 515, 536, 557, 578, 598, 610]"
438,38976.60055973448,52233.650785965794,7.370899804926575,205509.34921403413,31,"[0, 7, 27, 49, 71, 93, 113, 134, 155, 175, 196, 217, 238, 259, 280, 301, 323, 345, 367, 389, 410, 432, 454, 476, 497, 519, 541, 562, 583, 603, 610]"
439,39204.60878692454,52433.15788272599,7.40170935123341,205309.842117274,31,"[0, 21, 42, 63, 84, 105, 126, 146, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
440,39234.92347409019,52558.20231937784,7.420859360055178,205184.7976806222,31,"[0, 1, 23, 45, 65, 87, 107, 128, 148, 169, 190, 212, 233, 255, 276, 298, 320, 342, 364, 386, 407, 429, 451, 472, 493, 515, 536, 557, 578, 600, 610]"
441,39186.027680702675,52513.85798522522,7.414018992524638,205229.14201477484,31,"[0, 2, 23, 44, 66, 88, 109, 131, 152, 173, 195, 216, 237, 258, 278, 300, 322, 344, 366, 388, 409, 431, 453, 474, 495, 516, 537, 559, 580, 602, 610]"
442,39090.28079159402,52408.27859045114,7.3977886928307965,205334.72140954883,31,"[0, 6, 27, 48, 69, 90, 110, 131, 152, 173, 194, 214, 236, 257, 279, 300, 321, 343, 365, 387, 409, 430, 451, 473, 495, 516, 538, 559, 581, 603, 610]"
443,39306.0668526369,52716.86363018427,7.445264515272896,205026.13636981582,31,"[0, 9, 29, 50, 71, 93, 115, 135, 156, 177, 197, 218, 240, 261, 282, 304, 326, 348, 369, 390, 412, 433, 455, 477, 499, 520, 541, 562, 583, 605, 610]"
444,39192.76313680186,52526.94108208595,7.416057090422882,205216.0589179141,31,"[0, 8, 29, 49, 70, 92, 114, 136, 156, 176, 197, 218, 238, 258, 279, 300, 322, 344, 366, 388, 409, 431, 453, 474, 496, 517, 539, 560, 582, 603, 610]"
445,39193.457377133505,52574.54612003998,7.42340469223501,205168.45387996,31,"[0, 5, 27, 48, 68, 90, 112, 134, 155, 176, 197, 217, 237, 258, 279, 301, 322, 344, 365, 387, 409, 430, 452, 473, 495, 516, 537, 559, 580, 602, 610]"
446,39090.24657880863,52386.125248714976,7.3943570414536195,205356.874751285,31,"[0, 9, 31, 52, 72, 92, 114, 134, 154, 175, 196, 217, 238, 259, 281, 302, 323, 345, 367, 389, 411, 433, 455, 477, 499, 521, 542, 563, 584, 606, 610]"
447,39164.68689479173,52540.06159831514,7.418100605264923,205202.9384016849,31,"[0, 8, 29, 51, 71, 93, 114, 135, 155, 176, 197, 217, 237, 258, 279, 300, 322, 343, 365, 386, 408, 430, 451, 473, 495, 516, 537, 559, 580, 601, 610]"
448,39183.83130500954,52534.95783046254,7.417311425536094,205208.04216953745,31,"[0, 10, 30, 50, 70, 91, 112, 133, 153, 174, 195, 216, 237, 257, 278, 298, 320, 342, 364, 386, 408, 430, 452, 473, 495, 516, 537, 558, 579, 600, 610]"
449,39314.52012534848,52748.821115743995,7.450227326690459,204994.17888425605,31,"[0, 8, 28, 50, 71, 92, 114, 135, 155, 176, 197, 218, 238, 259, 281, 303, 325, 346, 367, 388, 410, 431, 452, 474, 495, 516, 537, 558, 579, 600, 610]"
450,39216.9892556908,52530.473189887336,7.4165879973978575,205212.52681011273,31,"[0, 6, 26, 46, 68, 89, 110, 132, 153, 175, 195, 215, 236, 256, 278, 299, 321, 343, 365, 387, 409, 431, 453, 475, 496, 517, 538, 559, 581, 602, 610]"
451,39063.122294325774,52354.63865505703,7.389516253433268,205388.361344943,31,"[0, 9, 29, 49, 70, 91, 111, 133, 154, 175, 195, 216, 237, 258, 279, 301, 323, 345, 367, 389, 410, 431, 453, 474, 496, 518, 539, 560, 582, 604, 610]"
452,39292.81902417214,52702.089387323875,7.443063318517383,205040.91061267615,31,"[0, 3, 25, 47, 67, 87, 109, 131, 153, 174, 195, 216, 236, 257, 279, 300, 321, 342, 364, 386, 408, 430, 452, 473, 494, 515, 537, 558, 579, 601, 610]"
453,39204.89722916806,52513.98309003032,7.4140166380690244,205229.01690996965,31,"[0, 2, 22, 44, 64, 85, 106, 127, 148, 169, 190, 212, 233, 255, 277, 299, 321, 343, 365, 387, 409, 431, 452, 473, 495, 516, 538, 560, 582, 603, 610]"
454,39197.06254087981,52549.44661135943,7.4194813552007295,205193.55338864052,31,"[0, 10, 32, 52, 74, 96, 117, 138, 158, 178, 199, 219, 240, 261, 282, 303, 325, 347, 369, 391, 413, 435, 456, 478, 500, 521, 542, 564, 586, 608, 610]"
455,39252.078482463294,52621.10538955402,7.430524257895391,205121.89461044592,31,"[0, 9, 30, 51, 71, 92, 114, 134, 156, 176, 196, 218, 239, 260, 281, 302, 324, 346, 368, 390, 412, 434, 455, 477, 498, 519, 540, 561, 582, 604, 610]"
456,39175.38517254918,52482.627375727374,7.409225797712038,205260.3726242726,31,"[0, 3, 25, 45, 67, 88, 109, 130, 151, 172, 194, 215, 236, 257, 277, 299, 320, 342, 364, 386, 408, 430, 452, 474, 496, 517, 538, 560, 581, 603, 610]"
457,39269.04911408533,52656.41839918606,7.435989584803984,205086.58160081395,31,"[0, 10, 30, 51, 71, 93, 114, 135, 156, 176, 197, 218, 238, 260, 280, 301, 322, 344, 366, 387, 409, 431, 453, 475, 496, 517, 538, 559, 580, 602, 610]"
458,39323.53280159843,52658.65687192663,7.436328300015742,205084.3431280734,31,"[0, 1, 23, 44, 65, 86, 108, 129, 151, 172, 192, 214, 234, 255, 277, 299, 320, 342, 364, 386, 408, 430, 452, 474, 496, 518, 539, 560, 582, 604, 610]"
459,39228.975601316495,52568.59076163205,7.4224472818722536,205174.40923836804,31,"[0, 3, 23, 45, 67, 89, 111, 131, 152, 173, 195, 216, 238, 258, 279, 300, 321, 343, 365, 387, 409, 431, 453, 474, 496, 518, 539, 560, 582, 604, 610]"
460,39258.83801119302,52669.933205379326,7.438111519892767,205073.06679462068,31,"[0, 9, 31, 51, 72, 92, 114, 135, 155, 177, 197, 217, 238, 259, 280, 301, 322, 344, 366, 388, 410, 431, 452, 472, 494, 516, 538, 559, 580, 602, 610]"
461,38932.42592976528,52123.96670944669,7.354038024725616,205619.03329055329,31,"[0, 6, 28, 48, 68, 90, 111, 132, 153, 173, 194, 214, 235, 256, 277, 299, 321, 343, 365, 387, 409, 431, 453, 475, 497, 518, 539, 560, 581, 603, 610]"
462,39135.7195559251,52438.89431661919,7.4025295929972605,205304.10568338085,31,"[0, 3, 25, 45, 65, 87, 108, 130, 151, 172, 193, 213, 234, 255, 277, 298, 320, 342, 364, 386, 408, 430, 451, 473, 494, 514, 536, 557, 577, 598, 610]"
463,39322.151317399585,52584.551906524764,7.4250055878349634,205158.44809347516,31,"[0, 17, 38, 59, 81, 103, 125, 146, 167, 189, 210, 230, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 566, 587, 609, 610]"
464,39084.137953967336,52366.63514290319,7.391402377653402,205376.36485709675,31,"[0, 7, 28, 50, 70, 91, 111, 131, 151, 172, 193, 214, 234, 255, 277, 298, 320, 342, 364, 386, 408, 429, 451, 473, 495, 516, 537, 558, 579, 600, 610]"
465,39278.02468982563,52699.1903989024,7.4425930897841,205043.8096010976,31,"[0, 5, 27, 49, 70, 90, 112, 133, 153, 174, 195, 217, 238, 259, 280, 301, 321, 343, 365, 387, 409, 430, 451, 473, 494, 516, 537, 558, 579, 600, 610]"
466,39140.42604035119,52508.70219626066,7.413249408907799,205234.29780373932,31,"[0, 8, 30, 50, 72, 93, 114, 134, 154, 175, 196, 216, 237, 258, 280, 301, 323, 345, 367, 388, 409, 431, 452, 473, 495, 516, 536, 557, 579, 601, 610]"
467,39297.27842767994,52626.638165080236,7.431470655269352,205116.36183491972,31,"[0, 2, 22, 43, 64, 85, 106, 127, 148, 169, 191, 211, 232, 253, 274, 295, 317, 339, 361, 383, 405, 427, 448, 470, 492, 513, 535, 557, 578, 598, 610]"
468,38978.23107385546,52200.511713177635,7.365816431571759,205542.4882868224,31,"[0, 5, 25, 47, 68, 89, 111, 132, 152, 172, 193, 214, 235, 256, 278, 300, 321, 343, 365, 387, 409, 430, 452, 474, 496, 517, 538, 559, 581, 603, 610]"
469,39199.46967175075,52564.158798121134,7.421734462274279,205178.84120187888,31,"[0, 8, 29, 49, 69, 90, 111, 132, 153, 174, 195, 216, 238, 260, 281, 303, 324, 346, 368, 390, 411, 432, 454, 475, 497, 518, 540, 561, 582, 604, 610]"
470,39276.320768182166,52643.121706346676,7.433993083273813,205099.87829365325,31,"[0, 10, 30, 52, 72, 92, 113, 133, 153, 173, 194, 214, 235, 255, 277, 299, 320, 342, 363, 385, 407, 429, 451, 473, 495, 516, 537, 558, 579, 600, 610]"
471,38926.17866007373,52146.159876830585,7.357458760517526,205596.8401231694,31,"[0, 8, 30, 50, 71, 91, 111, 132, 153, 173, 194, 215, 236, 257, 278, 300, 322, 344, 366, 388, 410, 431, 453, 474, 495, 516, 537, 558, 578, 598, 610]"
472,39231.63639923384,52652.5120776597,7.4353982318052845,205090.48792234028,31,"[0, 8, 29, 49, 69, 89, 110, 132, 153, 174, 195, 217, 238, 259, 280, 302, 323, 344, 366, 388, 409, 431, 452, 473, 494, 515, 537, 559, 580, 601, 610]"
473,39035.46194273092,52318.30875107314,7.3839421520165205,205424.69124892683,31,"[0, 3, 24, 44, 66, 88, 109, 129, 151, 172, 193, 214, 235, 256, 277, 299, 321, 343, 365, 386, 408, 430, 452, 473, 494, 515, 536, 557, 579, 600, 610]"
474,39270.39282289358,52518.208341968726,7.414808717166514,205224.79165803123,31,"[0, 17, 37, 58, 80, 102, 122, 144, 165, 187, 209, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
475,39108.46374053582,52429.56220775158,7.4010341615716815,205313.4377922484,31,"[0, 9, 31, 51, 73, 95, 115, 135, 156, 176, 197, 218, 239, 260, 281, 303, 325, 346, 368, 390, 412, 434, 455, 477, 498, 519, 540, 561, 582, 603, 610]"
476,39058.16603335106,52334.2665128073,7.3863828597200945,205408.73348719275,31,"[0, 8, 28, 50, 71, 92, 113, 134, 154, 175, 195, 216, 237, 257, 279, 300, 322, 344, 366, 388, 409, 431, 453, 475, 496, 517, 539, 560, 582, 604, 610]"
477,39205.64231273063,52574.3575965877,7.423378399820152,205168.6424034123,31,"[0, 11, 31, 53, 75, 96, 116, 136, 157, 177, 198, 218, 238, 259, 280, 301, 322, 344, 366, 387, 409, 430, 452, 474, 495, 517, 538, 559, 580, 602, 610]"
478,39343.74644101885,52784.50167097402,7.455744979259337,204958.498329026,31,"[0, 11, 31, 52, 72, 94, 115, 136, 157, 177, 198, 219, 240, 261, 282, 304, 326, 348, 370, 392, 413, 434, 454, 474, 495, 516, 536, 557, 578, 600, 610]"
479,39292.50560929306,52698.66498511924,7.442535383094007,205044.33501488072,31,"[0, 9, 30, 50, 71, 92, 112, 133, 154, 174, 195, 217, 237, 257, 278, 299, 320, 342, 364, 386, 407, 429, 451, 472, 494, 516, 537, 558, 579, 600, 610]"
480,39214.758584112686,52519.7372827461,7.41491014395618,205223.2627172539,31,"[0, 2, 22, 43, 65, 87, 109, 130, 150, 170, 190, 212, 233, 255, 277, 299, 321, 343, 365, 387, 409, 431, 452, 473, 494, 515, 536, 558, 579, 599, 610]"
481,39098.1037599438,52457.12285584078,7.405301697988039,205285.87714415923,31,"[0, 6, 28, 48, 70, 92, 113, 133, 154, 174, 195, 216, 237, 259, 280, 301, 323, 344, 366, 388, 409, 430, 452, 473, 494, 515, 536, 557, 578, 599, 610]"
482,39137.057791663814,52458.319280511576,7.405473541194992,205284.68071948848,31,"[0, 5, 26, 48, 69, 91, 112, 133, 154, 174, 194, 215, 237, 258, 279, 301, 323, 345, 367, 388, 410, 431, 452, 474, 495, 516, 536, 558, 579, 600, 610]"
483,39231.9357115236,52540.15520634533,7.418195713491706,205202.8447936547,31,"[0, 1, 23, 43, 64, 86, 107, 128, 148, 169, 190, 211, 232, 253, 274, 295, 316, 337, 359, 381, 403, 425, 447, 468, 489, 511, 533, 554, 575, 595, 610]"
484,39170.76804011322,52462.59589916934,7.406105017550643,205280.40410083067,31,"[0, 1, 22, 44, 66, 88, 109, 131, 151, 172, 192, 214, 235, 257, 279, 300, 322, 344, 366, 388, 410, 432, 453, 474, 496, 517, 537, 558, 579, 601, 610]"
485,39228.00837221394,52599.85437961994,7.427278759492327,205143.14562037998,31,"[0, 7, 29, 51, 72, 93, 114, 134, 154, 175, 195, 217, 237, 257, 278, 300, 322, 344, 366, 388, 409, 430, 451, 473, 495, 517, 538, 559, 580, 601, 610]"
486,39252.299866940164,52544.299574141,7.418765549278642,205198.70042585905,31,"[0, 17, 39, 60, 82, 103, 124, 145, 166, 186, 207, 228, 249, 270, 292, 313, 334, 355, 376, 398, 419, 440, 461, 482, 503, 525, 546, 567, 588, 609, 610]"
487,39249.04135868274,52582.859372573235,7.424658615866255,205160.1406274267,31,"[0, 5, 25, 46, 66, 88, 109, 129, 149, 171, 192, 214, 234, 255, 276, 298, 320, 342, 364, 386, 408, 429, 451, 473, 495, 516, 537, 558, 580, 602, 610]"
488,39084.42093329826,52337.87168208036,7.386960269144551,205405.12831791968,31,"[0, 7, 29, 50, 71, 91, 111, 132, 152, 172, 192, 214, 235, 256, 277, 298, 320, 342, 364, 386, 408, 430, 452, 474, 495, 516, 537, 558, 578, 599, 610]"
489,39184.644659376085,52483.26023583892,7.409362392803328,205259.7397641611,31,"[0, 8, 28, 48, 68, 88, 110, 130, 151, 171, 192, 212, 233, 254, 276, 297, 319, 341, 363, 385, 407, 429, 450, 472, 494, 516, 537, 558, 580, 602, 610]"
490,39263.646784283796,52632.940805046586,7.432339274091535,205110.05919495338,31,"[0, 8, 30, 50, 71, 91, 112, 134, 156, 176, 196, 217, 238, 260, 281, 303, 325, 347, 369, 391, 413, 434, 455, 477, 498, 519, 540, 562, 583, 603, 610]"
491,39196.82103376787,52562.740187341966,7.421565234237079,205180.259812658,31,"[0, 8, 30, 52, 74, 95, 116, 136, 156, 177, 197, 218, 239, 259, 280, 301, 323, 344, 366, 388, 409, 431, 453, 474, 496, 518, 539, 561, 582, 604, 610]"
492,39248.54047342449,52485.395599958894,7.409752761895166,205257.6044000411,31,"[0, 18, 40, 62, 82, 103, 125, 147, 167, 189, 210, 231, 252, 273, 294, 315, 336, 357, 378, 399, 420, 441, 462, 483, 504, 525, 546, 567, 588, 609, 610]"
493,39204.9884507605,52498.04591448488,7.411607218203788,205244.95408551508,31,"[0, 4, 26, 46, 68, 89, 109, 130, 150, 172, 193, 214, 234, 255, 277, 299, 321, 342, 364, 386, 408, 430, 452, 474, 496, 518, 539, 560, 581, 601, 610]"
494,39008.550757602,52251.54412342802,7.373642058810356,205491.455876572,31,"[0, 6, 27, 47, 67, 89, 111, 132, 153, 173, 194, 215, 236, 258, 279, 301, 322, 344, 366, 388, 410, 432, 454, 475, 497, 518, 540, 561, 582, 604, 610]"
495,39379.869656352865,52706.37807083059,7.443738025989247,205036.62192916937,31,"[0, 16, 36, 57, 78, 100, 121, 143, 164, 186, 208, 229, 250, 271, 292, 314, 335, 356, 377, 399, 419, 440, 461, 482, 503, 525, 546, 567, 588, 609, 610]"
496,39210.994584965694,52615.85161882784,7.429743315740973,205127.14838117218,31,"[0, 9, 31, 51, 71, 93, 115, 135, 156, 177, 198, 219, 240, 261, 282, 303, 324, 345, 367, 389, 410, 432, 453, 475, 496, 518, 539, 560, 582, 603, 610]"
497,39255.67303129185,52643.55046591264,7.434012827683671,205099.44953408738,31,"[0, 1, 23, 45, 66, 87, 108, 128, 150, 171, 193, 214, 236, 257, 278, 300, 321, 343, 365, 386, 408, 429, 451, 473, 494, 515, 536, 557, 579, 600, 610]"
498,39205.08330333113,52437.69223379111,7.402348574190139,205305.30776620886,31,"[0, 20, 41, 61, 82, 104, 125, 147, 168, 189, 210, 231, 252, 273, 294, 315, 336, 357, 377, 398, 419, 440, 461, 482, 504, 525, 546, 567, 588, 608, 610]"
499,39214.687409107064,52526.64923582118,7.416024259778459,205216.35076417882,31,"[0, 1, 23, 44, 65, 87, 108, 129, 149, 170, 190, 211, 232, 254, 275, 297, 319, 341, 363, 385, 406, 428, 450, 472, 493, 514, 535, 556, 578, 600, 610]"
