Gross_Weight   Mach    altitude   fuel_flow
     318000         0.85        34000           12169.99     
     318000         0.85        35000           13245.70     
     318000         0.85        36000           14834.39     
     318000         0.85        37000           17267.62     
     318000         0.85        38000           20946.57     
     318000         0.85        39000           26683.70     
     318000         0.85        40000           36008.51     
     318000         0.85        41000           51880.49     
     318000         0.86        28000           11090.26     
     318000         0.86        29000           11088.91     
     318000         0.86        30000           11197.38     
     318000         0.86        31000           11446.07     
     318000         0.86        32000           11878.67     
     318000         0.86        33000           12559.84     
     318000         0.86        34000           13588.73     
     318000         0.86        35000           15123.82     
     318000         0.86        36000           17430.30     
     318000         0.86        37000           21044.74     
     318000         0.86        38000           26727.67     
     318000         0.86        39000           36019.96     
     318000         0.86        40000           51933.11     
     318000         0.86        41000           80502.26     
     318000         0.87        28000           12037.15     
     318000         0.87        29000           12129.79     
     318000         0.87        30000           12371.42     
     318000         0.87        31000           12808.60     
     318000         0.87        32000           13510.51     
     318000         0.87        33000           14583.71     
     318000         0.87        34000           16199.35     
     318000         0.87        35000           18645.10     
     318000         0.87        36000           22428.21     
     318000         0.87        37000           28576.01     
     318000         0.87        38000           38752.15     
     318000         0.87        39000           56363.80     
     318000         0.87        40000           88297.19     
     318000         0.87        41000          148765.08     
     322900         0.78        28000           9780.69      
     322900         0.78        29000           9833.70      
     322900         0.78        30000           9957.96      
     322900         0.78        31000           10170.37     
     322900         0.78        32000           10494.28     
     322900         0.78        33000           10962.53     
     322900         0.78        34000           11622.41     
     322900         0.78        35000           12543.92     
     322900         0.78        36000           13834.18     
     322900         0.78        37000           15720.37     
     322900         0.78        38000           18420.08     
     322900         0.78        39000           22380.46     
     322900         0.78        40000           28394.67     
     322900         0.78        41000           37903.61     
     322900         0.79        28000           9825.09      
     322900         0.79        29000           9855.31      
     322900         0.79        30000           9954.94      
     322900         0.79        31000           10140.12     
     322900         0.79        32000           10433.03     
     322900         0.79        33000           10864.74     
     322900         0.79        34000           11479.77     
     322900         0.79        35000           12343.58     
     322900         0.79        36000           13555.60     
     322900         0.79        37000           15328.39     
     322900         0.79        38000           17856.92     
     322900         0.79        39000           21545.15     
     322900         0.79        40000           27104.58     
     322900         0.79        41000           35818.44     
     322900         0.80        28000           9878.24      
     322900         0.80        29000           9886.87      
     322900         0.80        30000           9963.90      
     322900         0.80        31000           10124.98     
     322900         0.80        32000           10391.63     
     322900         0.80        33000           10793.89     
     322900         0.80        34000           11374.67     
     322900         0.80        35000           12196.87     
     322900         0.80        36000           13355.62     
     322900         0.80        37000           15055.26     
     322900         0.80        38000           17478.74     
     322900         0.80        39000           21007.20     
     322900         0.80        40000           26309.71     
     322900         0.80        41000           34589.07     
     322900         0.81        28000           9944.19      
     322900         0.81        29000           9933.03      
     322900         0.81        30000           9990.25      
     322900         0.81        31000           10131.43     
     322900         0.81        32000           10377.93     
     322900         0.81        33000           10759.62     
     322900         0.81        34000           11319.13     
     322900         0.81        35000           12118.92     
     322900         0.81        36000           13253.46     
     322900         0.81        37000           14925.69     
     322900         0.81        38000           17317.59     
     322900         0.81        39000           20808.51     
     322900         0.81        40000           26065.53     
     322900         0.81        41000           34290.30     
     322900         0.82        28000           10031.86     
     322900         0.82        29000           10004.02     
     322900         0.82        30000           10046.01     
     322900         0.82        31000           10173.79     
     322900         0.82        32000           10409.36     
     322900         0.82        33000           10783.50     
     322900         0.82        34000           11340.30     
     322900         0.82        35000           12144.60     
     322900         0.82        36000           13294.96     
     322900         0.82        37000           15001.80     
     322900         0.82        38000           17460.28     
     322900         0.82        39000           21075.17     
     322900         0.82        40000           26563.77     
     322900         0.82        41000           35229.52     
     322900         0.83        28000           10158.89     
     322900         0.83        29000           10120.16     
     322900         0.83        30000           10154.94     
     322900         0.83        31000           10280.42     
     322900         0.83        32000           10520.35     
     322900         0.83        33000           10908.19     
     322900         0.83        34000           11492.18     
     322900         0.83        35000           12343.98     
     322900         0.83        36000           13573.72     
     322900         0.83        37000           15413.55     
     322900         0.83        38000           18094.67     
     322900         0.83        39000           22091.75     
     322900         0.83        40000           28258.81     
     322900         0.83        41000           38173.60     
     322900         0.84        28000           10358.60     
     322900         0.84        29000           10319.69     
     322900         0.84        30000           10361.75     
     322900         0.84        31000           10504.52     
     322900         0.84        32000           10775.52     
     322900         0.84        33000           11213.93     
     322900         0.84        34000           11877.03     
     322900         0.84        35000           12851.33     
     322900         0.84        36000           14272.57     
     322900         0.84        37000           16421.77     
     322900         0.84        38000           19611.17     
     322900         0.84        39000           24474.64     
     322900         0.84        40000           32180.03     
     322900         0.84        41000           44939.04     
     322900         0.85        28000           10691.87     
     322900         0.85        29000           10672.23     
     322900         0.85        30000           10747.52     
     322900         0.85        31000           10942.51     
     322900         0.85        32000           11292.22     
     322900         0.85        33000           11847.44     
     322900         0.85        34000           12684.18     
     322900         0.85        35000           13920.54     
     322900         0.85        36000           15747.92     
     322900         0.85        37000           18555.70     
     322900         0.85        38000           22841.13     
     322900         0.85        39000           29607.67     
     322900         0.85        40000           40764.52     
     322900         0.85        41000           60043.21     
     322900         0.86        28000           11266.04     
     322900         0.86        29000           11299.66     
     322900         0.86        30000           11453.52     
     322900         0.86        31000           11762.15     
     322900         0.86        32000           12275.58     
     322900         0.86        33000           13068.54     
     322900         0.86        34000           14257.03     
     322900         0.86        35000           16028.92     
     322900         0.86        36000           18702.94     
     322900         0.86        37000           22922.44     
     322900         0.86        38000           29637.88     
     322900         0.86        39000           40777.20     
     322900         0.86        40000           60143.86     
     322900         0.86        41000           95424.23     
     322900         0.87        28000           12257.81     
     322900         0.87        29000           12398.79     
     322900         0.87        30000           12704.36     
     322900         0.87        31000           13227.97     
     322900         0.87        32000           14049.80     
     322900         0.87        33000           15294.88     
     322900         0.87        34000           17166.68     
     322900         0.87        35000           20012.03     
     322900         0.87        36000           24450.85     
     322900         0.87        37000           31741.26     
     322900         0.87        38000           43981.62     
     322900         0.87        39000           65485.07     
     322900         0.87        40000          105036.29     
     322900         0.87        41000          180885.44     
     327800         0.78        28000           9954.24      
     327800         0.78        29000           10030.54     
     327800         0.78        30000           10183.98     
     327800         0.78        31000           10433.47     
     327800         0.78        32000           10805.28     
     327800         0.78        33000           11336.58     
     327800         0.78        34000           12081.29     
     327800         0.78        35000           13119.96     
     327800         0.78        36000           14577.06     
     327800         0.78        37000           16712.60     
     327800         0.78        38000           19792.71     
     327800         0.78        39000           24357.14     
     327800         0.78        40000           31373.00     
     327800         0.78        41000           42616.62     
     327800         0.79        28000           9991.76      
     327800         0.79        29000           10044.41     
     327800         0.79        30000           10172.11     
     327800         0.79        31000           10392.89     
     327800         0.79        32000           10731.67     
     327800         0.79        33000           11223.59     
     327800         0.79        34000           11919.28     
     327800         0.79        35000           12893.91     
     327800         0.79        36000           14262.71     
     327800         0.79        37000           16268.07     
     327800         0.79        38000           19148.35     
     327800         0.79        39000           23389.94     
     327800         0.79        40000           29858.34     
     327800         0.79        41000           40132.18     
     327800         0.80        28000           10038.51     
     327800         0.80        29000           10068.98     
     327800         0.80        30000           10173.32     
     327800         0.80        31000           10369.04     
     327800         0.80        32000           10680.28     
     327800         0.80        33000           11140.99     
     327800         0.80        34000           11799.92     
     327800         0.80        35000           12729.20     
     327800         0.80        36000           14038.93     
     327800         0.80        37000           15961.68     
     327800         0.80        38000           18721.10     
     327800         0.80        39000           22775.54     
     327800         0.80        40000           28938.02     
     327800         0.80        41000           38686.92     
     327800         0.81        28000           10098.80     
     327800         0.81        29000           10109.20     
     327800         0.81        30000           10193.44     
     327800         0.81        31000           10368.92     
     327800         0.81        32000           10659.63     
     327800         0.81        33000           11099.29     
     327800         0.81        34000           11736.35     
     327800         0.81        35000           12642.41     
     327800         0.81        36000           13926.85     
     327800         0.81        37000           15820.63     
     327800         0.81        38000           18546.31     
     327800         0.81        39000           22560.33     
     327800         0.81        40000           28673.75     
     327800         0.81        41000           38364.62     
     327800         0.82        28000           10182.08     
     327800         0.82        29000           10176.03     
     327800         0.82        30000           10245.39     
     327800         0.82        31000           10408.03     
     327800         0.82        32000           10688.66     
     327800         0.82        33000           11122.05     
     327800         0.82        34000           11758.38     
     327800         0.82        35000           12672.09     
     327800         0.82        36000           13977.49     
     327800         0.82        37000           15914.69     
     327800         0.82        38000           18722.59     
     327800         0.82        39000           22889.47     
     327800         0.82        40000           29289.86     
     327800         0.82        41000           39531.31     
     327800         0.83        28000           10307.14     
     327800         0.83        29000           10291.19     
     327800         0.83        30000           10354.74     
     327800         0.83        31000           10517.03     
     327800         0.83        32000           10804.81     
     327800         0.83        33000           11255.94     
     327800         0.83        34000           11925.51     
     327800         0.83        35000           12896.03     
     327800         0.83        36000           14295.77     
     327800         0.83        37000           16391.27     
     327800         0.83        38000           19466.02     
     327800         0.83        39000           24095.56     
     327800         0.83        40000           31326.58     
     327800         0.83        41000           43114.68     
     327800         0.84        28000           10509.39     
     327800         0.84        29000           10495.56     
     327800         0.84        30000           10569.51     
     327800         0.84        31000           10753.43     
     327800         0.84        32000           11078.38     
     327800         0.84        33000           11588.91     
     327800         0.84        34000           12350.72     
     327800         0.84        35000           13464.08     
     327800         0.84        36000           15088.22     
     327800         0.84        37000           17549.19     
     327800         0.84        38000           21231.19     
     327800         0.84        39000           26908.96     
     327800         0.84        40000           36025.28     
     327800         0.84        41000           51341.71     
     327800         0.85        28000           10853.45     
     327800         0.85        29000           10863.43     
     327800         0.85        30000           10976.79     
     327800         0.85        31000           11221.47     
     327800         0.85        32000           11637.24     
     327800         0.85        33000           12282.24     
     327800         0.85        34000           13244.43     
     327800         0.85        35000           14662.04     
     327800         0.85        36000           16762.08     
     327800         0.85        37000           20003.59     
     327800         0.85        38000           25002.01     
     327800         0.85        39000           32997.24     
     327800         0.85        40000           46372.33     
     327800         0.85        41000           69829.08     
     327800         0.86        28000           11452.96     
     327800         0.86        29000           11524.63     
     327800         0.86        30000           11728.14     
     327800         0.86        31000           12102.69     
     327800         0.86        32000           12705.61     
     327800         0.86        33000           13623.44     
     327800         0.86        34000           14992.13     
     327800         0.86        35000           17034.73     
     327800         0.86        36000           20135.00     
     327800         0.86        37000           25066.78     
     327800         0.86        38000           33016.53     
     327800         0.86        39000           46396.08     
     327800         0.86        40000           70005.60     
     327800         0.86        41000          113621.08     
     327800         0.87        28000           12493.74     
     327800         0.87        29000           12687.65     
     327800         0.87        30000           13063.65     
     327800         0.87        31000           13683.14     
     327800         0.87        32000           14639.21     
     327800         0.87        33000           16078.83     
     327800         0.87        34000           18244.33     
     327800         0.87        35000           21554.49     
     327800         0.87        36000           26767.85     
     327800         0.87        37000           35428.24     
     327800         0.87        38000           50179.10     
     327800         0.87        39000           76475.38     
     327800         0.87        40000          125507.04     
     327800         0.87        41000          220661.62     
     332700         0.78        28000           10135.26     
     332700         0.78        29000           10236.59     
     332700         0.78        30000           10421.50     
     332700         0.78        31000           10711.16     
     332700         0.78        32000           11135.14     
     332700         0.78        33000           11735.51     
     332700         0.78        34000           12573.80     
     332700         0.78        35000           13742.77     
     332700         0.78        36000           15387.26     
     332700         0.78        37000           17805.85     
     332700         0.78        38000           21323.18     
     332700         0.78        39000           26591.22     
     332700         0.78        40000           34789.81     
     332700         0.78        41000           48108.82     
     332700         0.79        28000           10165.63     
     332700         0.79        29000           10242.37     
     332700         0.79        30000           10400.33     
     332700         0.79        31000           10659.65     
     332700         0.79        32000           11048.36     
     332700         0.79        33000           11606.14     
     332700         0.79        34000           12390.68     
     332700         0.79        35000           13488.31     
     332700         0.79        36000           15032.79     
     332700         0.79        37000           17301.47     
     332700         0.79        38000           20584.89     
     332700         0.79        39000           25469.15     
     332700         0.79        40000           33007.75     
     332700         0.79        41000           45143.06     
     332700         0.80        28000           10205.78     
     332700         0.80        29000           10259.70     
     332700         0.80        30000           10393.49     
     332700         0.80        31000           10626.71     
     332700         0.80        32000           10986.46     
     332700         0.80        33000           11511.07     
     332700         0.80        34000           12256.02     
     332700         0.80        35000           13304.04     
     332700         0.80        36000           14782.76     
     332700         0.80        37000           16957.76     
     332700         0.80        38000           20101.64     
     332700         0.80        39000           24766.06     
     332700         0.80        40000           31939.64     
     332700         0.80        41000           43439.91     
     332700         0.81        28000           10260.30     
     332700         0.81        29000           10293.89     
     332700         0.81        30000           10407.27     
     332700         0.81        31000           10619.89     
     332700         0.81        32000           10958.70     
     332700         0.81        33000           11461.75     
     332700         0.81        34000           12184.16     
     332700         0.81        35000           13208.09     
     332700         0.81        36000           14660.31     
     332700         0.81        37000           16804.63     
     332700         0.81        38000           19912.39     
     332700         0.81        39000           24533.27     
     332700         0.81        40000           31654.12     
     332700         0.81        41000           43093.40     
     332700         0.82        28000           10339.26     
     332700         0.82        29000           10356.65     
     332700         0.82        30000           10455.57     
     332700         0.82        31000           10655.99     
     332700         0.82        32000           10985.68     
     332700         0.82        33000           11483.94     
     332700         0.82        34000           12207.90     
     332700         0.82        35000           13243.12     
     332700         0.82        36000           14722.34     
     332700         0.82        37000           16920.57     
     332700         0.82        38000           20129.41     
     332700         0.82        39000           24938.38     
     332700         0.82        40000           32414.44     
     332700         0.82        41000           44540.60     
     332700         0.83        28000           10462.65     
     332700         0.83        29000           10471.24     
     332700         0.83        30000           10565.90     
     332700         0.83        31000           10768.17     
     332700         0.83        32000           11108.13     
     332700         0.83        33000           11628.72     
     332700         0.83        34000           12392.81     
     332700         0.83        35000           13495.59     
     332700         0.83        36000           15086.63     
     332700         0.83        37000           17473.12     
     332700         0.83        38000           21001.84     
     332700         0.83        39000           26371.18     
     332700         0.83        40000           34864.72     
     332700         0.83        41000           48906.38     
     332700         0.84        28000           10668.13     
     332700         0.84        29000           10681.38     
     332700         0.84        30000           10789.91     
     332700         0.84        31000           11018.63     
     332700         0.84        32000           11402.62     
     332700         0.84        33000           11992.57     
     332700         0.84        34000           12863.91     
     332700         0.84        35000           14133.05     
     332700         0.84        36000           15987.01     
     332700         0.84        37000           18805.58     
     332700         0.84        38000           23060.61     
     332700         0.84        39000           29699.63     
     332700         0.84        40000           40505.59     
     332700         0.84        41000           58925.41     
     332700         0.85        28000           11024.36     
     332700         0.85        29000           11066.43     
     332700         0.85        30000           11221.23     
     332700         0.85        31000           11520.24     
     332700         0.85        32000           12008.66     
     332700         0.85        33000           12753.14     
     332700         0.85        34000           13855.58     
     332700         0.85        35000           15478.07     
     332700         0.85        36000           17890.26     
     332700         0.85        37000           21635.27     
     332700         0.85        38000           27473.80     
     332700         0.85        39000           36938.37     
     332700         0.85        40000           53002.78     
     332700         0.85        41000           81586.24     
     332700         0.86        28000           11651.78     
     332700         0.86        29000           11764.89     
     332700         0.86        30000           12022.70     
     332700         0.86        31000           12469.80     
     332700         0.86        32000           13171.92     
     332700         0.86        33000           14229.45     
     332700         0.86        34000           15801.95     
     332700         0.86        35000           18154.77     
     332700         0.86        36000           21750.60     
     332700         0.86        37000           27522.86     
     332700         0.86        38000           36951.03     
     332700         0.86        39000           53051.19     
     332700         0.86        40000           81875.87     
     332700         0.86        41000          135840.21     
     332700         0.87        28000           12746.10     
     332700         0.87        29000           12997.98     
     332700         0.87        30000           13451.62     
     332700         0.87        31000           14177.60     
     332700         0.87        32000           15284.21     
     332700         0.87        33000           16944.45     
     332700         0.87        34000           19447.48     
     332700         0.87        35000           23299.63     
     332700         0.87        36000           29429.99     
     332700         0.87        37000           39736.04     
     332700         0.87        38000           57543.64     
     332700         0.87        39000           89744.43     
     332700         0.87        40000          150569.33     
     332700         0.87        41000          269926.94     
     337600         0.78        28000           10324.16     
     337600         0.78        29000           10452.40     
     337600         0.78        30000           10671.26     
     337600         0.78        31000           11004.48     
     337600         0.78        32000           11485.28     
     337600         0.78        33000           12161.37     
     337600         0.78        34000           13103.00     
     337600         0.78        35000           14417.08     
     337600         0.78        36000           16272.32     
     337600         0.78        37000           19012.81     
     337600         0.78        38000           23033.67     
     337600         0.78        39000           29122.85     
     337600         0.78        40000           38720.24     
     337600         0.78        41000           54525.24     
     337600         0.79        28000           10347.09     
     337600         0.79        29000           10449.72     
     337600         0.79        30000           10640.30     
     337600         0.79        31000           10941.38     
     337600         0.79        32000           11384.42     
     337600         0.79        33000           12014.31     
     337600         0.79        34000           12896.79     
     337600         0.79        35000           14131.13     
     337600         0.79        36000           15872.75     
     337600         0.79        37000           18440.09     
     337600         0.79        38000           22186.46     
     337600         0.79        39000           27818.56     
     337600         0.79        40000           36619.37     
     337600         0.79        41000           50978.81     
     337600         0.80        28000           10380.45     
     337600         0.80        29000           10459.56     
     337600         0.80        30000           10625.09     
     337600         0.80        31000           10898.92     
     337600         0.80        32000           11311.45     
     337600         0.80        33000           11905.98     
     337600         0.80        34000           12745.66     
     337600         0.80        35000           13925.52     
     337600         0.80        36000           15593.64     
     337600         0.80        37000           18054.37     
     337600         0.80        38000           21639.09     
     337600         0.80        39000           27012.29     
     337600         0.80        40000           35376.79     
     337600         0.80        41000           48967.25     
     337600         0.81        28000           10429.10     
     337600         0.81        29000           10487.60     
     337600         0.81        30000           10632.41     
     337600         0.81        31000           10885.28     
     337600         0.81        32000           11276.42     
     337600         0.81        33000           11848.84     
     337600         0.81        34000           12665.27     
     337600         0.81        35000           13820.07     
     337600         0.81        36000           15460.36     
     337600         0.81        37000           17888.51     
     337600         0.81        38000           21434.52     
     337600         0.81        39000           26760.83     
     337600         0.81        40000           35068.93     
     337600         0.81        41000           48596.26     
     337600         0.82        28000           10503.80     
     337600         0.82        29000           10546.41     
     337600         0.82        30000           10677.23     
     337600         0.82        31000           10918.62     
     337600         0.82        32000           11301.74     
     337600         0.82        33000           11871.06     
     337600         0.82        34000           12691.67     
     337600         0.82        35000           13862.00     
     337600         0.82        36000           15536.38     
     337600         0.82        37000           18030.94     
     337600         0.82        38000           21700.77     
     337600         0.82        39000           27258.18     
     337600         0.82        40000           36005.58     
     337600         0.82        41000           50389.20     
     337600         0.83        28000           10625.83     
     337600         0.83        29000           10660.88     
     337600         0.83        30000           10789.18     
     337600         0.83        31000           11034.85     
     337600         0.83        32000           11431.78     
     337600         0.83        33000           12028.61     
     337600         0.83        34000           12897.23     
     337600         0.83        35000           14147.54     
     337600         0.83        36000           15954.22     
     337600         0.83        37000           18672.54     
     337600         0.83        38000           22725.93     
     337600         0.83        39000           28962.45     
     337600         0.83        40000           38956.72     
     337600         0.83        41000           55712.72     
     337600         0.84        28000           10835.30     
     337600         0.84        29000           10877.80     
     337600         0.84        30000           11023.83     
     337600         0.84        31000           11301.34     
     337600         0.84        32000           11749.98     
     337600         0.84        33000           12427.45     
     337600         0.84        34000           13420.50     
     337600         0.84        35000           14864.40     
     337600         0.84        36000           16979.19     
     337600         0.84        37000           20208.81     
     337600         0.84        38000           25131.90     
     337600         0.84        39000           32907.94     
     337600         0.84        40000           45740.36     
     337600         0.84        41000           67929.37     
     337600         0.85        28000           11205.20     
     337600         0.85        29000           11282.07     
     337600         0.85        30000           11481.95     
     337600         0.85        31000           11840.40     
     337600         0.85        32000           12408.78     
     337600         0.85        33000           13263.61     
     337600         0.85        34000           14523.10     
     337600         0.85        35000           16377.61     
     337600         0.85        36000           19147.98     
     337600         0.85        37000           23478.82     
     337600         0.85        38000           30309.40     
     337600         0.85        39000           41534.04     
     337600         0.85        40000           60862.19     
     337600         0.85        41000           95738.21     
     337600         0.86        28000           11863.34     
     337600         0.86        29000           12021.58     
     337600         0.86        30000           12338.82     
     337600         0.86        31000           12865.80     
     337600         0.86        32000           13678.03     
     337600         0.86        33000           14892.08     
     337600         0.86        34000           16695.59     
     337600         0.86        35000           19404.72     
     337600         0.86        36000           23578.05     
     337600         0.86        37000           30344.25     
     337600         0.86        38000           41546.25     
     337600         0.86        39000           60953.75     
     337600         0.86        40000           96190.23     
     337600         0.86        41000          162997.01     
     337600         0.87        28000           13016.13     
     337600         0.87        29000           13331.56     
     337600         0.87        30000           13870.84     
     337600         0.87        31000           14715.27     
     337600         0.87        32000           15990.94     
     337600         0.87        33000           17901.93     
     337600         0.87        34000           20793.76     
     337600         0.87        35000           25279.46     
     337600         0.87        36000           32497.79     
     337600         0.87        37000           44783.77     
     337600         0.87        38000           66316.50     
     337600         0.87        39000          105791.97     
     337600         0.87        40000          181277.57     
     337600         0.87        41000          330938.85     
     342500         0.78        28000           10521.40     
     342500         0.78        29000           10678.54     
     342500         0.78        30000           10934.06     
     342500         0.78        31000           11314.50     
     342500         0.78        32000           11857.27     
     342500         0.78        33000           12616.42     
     342500         0.78        34000           13672.26     
     342500         0.78        35000           15148.14     
     342500         0.78        36000           17240.84     
     342500         0.78        37000           20348.06     
     342500         0.78        38000           24949.90     
     342500         0.78        39000           31999.08     
     342500         0.78        40000           43253.26     
     342500         0.78        41000           62039.07     
     342500         0.79        28000           10536.57     
     342500         0.79        29000           10667.00     
     342500         0.79        30000           10892.78     
     342500         0.79        31000           11239.10     
     342500         0.79        32000           11741.31     
     342500         0.79        33000           12450.21     
     342500         0.79        34000           13440.75     
     342500         0.79        35000           14827.22     
     342500         0.79        36000           16790.40     
     342500         0.79        37000           19697.09     
     342500         0.79        38000           23976.09     
     342500         0.79        39000           30480.03     
     342500         0.79        40000           40771.83     
     342500         0.79        41000           57791.77     
     342500         0.80        28000           10562.91     
     342500         0.80        29000           10669.09     
     342500         0.80        30000           10868.87     
     342500         0.80        31000           11186.67     
     342500         0.80        32000           11656.65     
     342500         0.80        33000           12327.73     
     342500         0.80        34000           13271.85     
     342500         0.80        35000           14598.25     
     342500         0.80        36000           16478.97     
     342500         0.80        37000           19263.91     
     342500         0.80        38000           23355.11     
     342500         0.80        39000           29553.45     
     342500         0.80        40000           39322.95     
     342500         0.80        41000           55411.05     
     342500         0.81        28000           10605.61     
     342500         0.81        29000           10690.88     
     342500         0.81        30000           10869.61     
     342500         0.81        31000           11166.06     
     342500         0.81        32000           11614.18     
     342500         0.81        33000           12262.56     
     342500         0.81        34000           13182.65     
     342500         0.81        35000           14482.94     
     342500         0.81        36000           16334.35     
     342500         0.81        37000           19084.60     
     342500         0.81        38000           23134.27     
     342500         0.81        39000           29282.20     
     342500         0.81        40000           38991.79     
     342500         0.81        41000           55015.93     
     342500         0.82        28000           10676.13     
     342500         0.82        29000           10745.86     
     342500         0.82        30000           10911.14     
     342500         0.82        31000           11196.95     
     342500         0.82        32000           11638.31     
     342500         0.82        33000           12285.50     
     342500         0.82        34000           13212.81     
     342500         0.82        35000           14533.55     
     342500         0.82        36000           16427.42     
     342500         0.82        37000           19259.00     
     342500         0.82        38000           23459.94     
     342500         0.82        39000           29891.44     
     342500         0.82        40000           40143.94     
     342500         0.82        41000           57234.66     
     342500         0.83        28000           10797.16     
     342500         0.83        29000           10860.70     
     342500         0.83        30000           11025.39     
     342500         0.83        31000           11318.22     
     342500         0.83        32000           11777.35     
     342500         0.83        33000           12457.93     
     342500         0.83        34000           13442.26     
     342500         0.83        35000           14857.37     
     342500         0.83        36000           16907.52     
     342500         0.83        37000           20005.03     
     342500         0.83        38000           24666.09     
     342500         0.83        39000           31921.05     
     342500         0.83        40000           43702.01     
     342500         0.83        41000           63730.57     
     342500         0.84        28000           11011.44     
     342500         0.84        29000           11085.53     
     342500         0.84        30000           11272.22     
     342500         0.84        31000           11602.89     
     342500         0.84        32000           12122.34     
     342500         0.84        33000           12896.37     
     342500         0.84        34000           14024.80     
     342500         0.84        35000           15665.09     
     342500         0.84        36000           18076.49     
     342500         0.84        37000           21779.62     
     342500         0.84        38000           27483.24     
     342500         0.84        39000           36606.62     
     342500         0.84        40000           51872.62     
     342500         0.84        41000           78642.39     
     342500         0.85        28000           11396.64     
     342500         0.85        29000           11511.21     
     342500         0.85        30000           11760.18     
     342500         0.85        31000           12183.67     
     342500         0.85        32000           12840.15     
     342500         0.85        33000           13817.53     
     342500         0.85        34000           15253.16     
     342500         0.85        35000           17370.97     
     342500         0.85        36000           20553.22     
     342500         0.85        37000           25567.23     
     342500         0.85        38000           33571.58     
     342500         0.85        39000           46907.60     
     342500         0.85        40000           70199.70     
     342500         0.85        41000          112799.57     
     342500         0.86        28000           12088.53     
     342500         0.86        29000           12295.92     
     342500         0.86        30000           12678.24     
     342500         0.86        31000           13293.26     
     342500         0.86        32000           14227.85     
     342500         0.86        33000           15617.59     
     342500         0.86        34000           17683.48     
     342500         0.86        35000           20802.78     
     342500         0.86        36000           25650.67     
     342500         0.86        37000           33594.65     
     342500         0.86        38000           46928.01     
     342500         0.86        39000           70359.15     
     342500         0.86        40000          113478.59     
     342500         0.86        41000          196210.92     
     342500         0.87        28000           13305.18     
     342500         0.87        29000           13690.31     
     342500         0.87        30000           14324.17     
     342500         0.87        31000           15300.49     
